,ResponseId,Condition,influencer_video,harm_score,harm_score_factor,Condition,Sex,Ethnicity,Age,white,asian,black,multi,other,infl_expos,harmvape_pretest,video_id,influencer,credibility_median,video_number,credibility_median_rescale,sm_freq_use,sub_30dayuse,harm_pretest_binary,credibility_median_binary
140,R_1AG4IjdDDq9AHNx,Old Control,harm_anna,1,1,Old Control,Male,No,14,1,0,0,0,0,0,1,video2_cred_anna,cred_anna,6,2,-0.903521931,3,0,0,0
141,R_1AG4IjdDDq9AHNx,Old Control,harm_cham,1,1,Old Control,Male,No,14,1,0,0,0,0,0,1,video3_cred_cham,cred_cham,NA,3,NA,3,0,0,NA
142,R_1AG4IjdDDq9AHNx,Old Control,harm_fab,1,1,Old Control,Male,No,14,1,0,0,0,0,0,1,video4_cred_fab,cred_fab,4,4,-0.973852103,3,0,0,0
143,R_1AG4IjdDDq9AHNx,Old Control,harm_mae,1,1,Old Control,Male,No,14,1,0,0,0,0,0,1,video5_cred_mae,cred_mae,NA,5,NA,3,0,0,NA
144,R_1AG4IjdDDq9AHNx,Old Control,harm_zanx,1,1,Old Control,Male,No,14,1,0,0,0,0,0,1,video6_cred_zanx,cred_zanx,NA,6,NA,3,0,0,NA
145,R_1B59afJoFhz2GQU,Young Control,harm_aby,5,5,Young Control,Female,No,17,0,0,1,0,0,0,2,video1_cred_aby,cred_aby,NA,1,NA,1,0,0,NA
146,R_1B59afJoFhz2GQU,Young Control,harm_anna,2,2,Young Control,Female,No,17,0,0,1,0,0,0,2,video2_cred_anna,cred_anna,41,2,0.327256096,1,0,0,1
147,R_1B59afJoFhz2GQU,Young Control,harm_cham,3,3,Young Control,Female,No,17,0,0,1,0,0,0,2,video3_cred_cham,cred_cham,NA,3,NA,1,0,0,NA
148,R_1B59afJoFhz2GQU,Young Control,harm_fab,5,5,Young Control,Female,No,17,0,0,1,0,0,0,2,video4_cred_fab,cred_fab,NA,4,NA,1,0,0,NA
149,R_1B59afJoFhz2GQU,Young Control,harm_mae,1,1,Young Control,Female,No,17,0,0,1,0,0,0,2,video5_cred_mae,cred_mae,59.5,5,0.977810195,1,0,0,1
150,R_1B59afJoFhz2GQU,Young Control,harm_zanx,1,1,Young Control,Female,No,17,0,0,1,0,0,0,2,video6_cred_zanx,cred_zanx,NA,6,NA,1,0,0,NA
151,R_1BowpYSByMNuf4Z,Old Treat,harm_aby,3,3,Old Treat,Female,Yes,15,0,0,1,0,0,0,4,video1_cred_aby,cred_aby,75,1,1.522869035,2,1,1,1
152,R_1BowpYSByMNuf4Z,Old Treat,harm_anna,3,3,Old Treat,Female,Yes,15,0,0,1,0,0,0,4,video2_cred_anna,cred_anna,73,2,1.452538862,2,1,1,1
153,R_1BowpYSByMNuf4Z,Old Treat,harm_cham,3,3,Old Treat,Female,Yes,15,0,0,1,0,0,0,4,video3_cred_cham,cred_cham,72,3,1.417373776,2,1,1,1
154,R_1BowpYSByMNuf4Z,Old Treat,harm_fab,3,3,Old Treat,Female,Yes,15,0,0,1,0,0,0,4,video4_cred_fab,cred_fab,66,4,1.206383257,2,1,1,1
155,R_1BowpYSByMNuf4Z,Old Treat,harm_mae,3,3,Old Treat,Female,Yes,15,0,0,1,0,0,0,4,video5_cred_mae,cred_mae,80,5,1.698694468,2,1,1,1
156,R_1BowpYSByMNuf4Z,Old Treat,harm_zanx,3,3,Old Treat,Female,Yes,15,0,0,1,0,0,0,4,video6_cred_zanx,cred_zanx,77,6,1.593199208,2,1,1,1
157,R_1Brsjsmziz8Zwpz,Young Control,harm_aby,1,1,Young Control,Female,No,16,1,1,0,0,0,1,1,video1_cred_aby,cred_aby,30,1,-0.059559855,1,0,0,1
158,R_1Brsjsmziz8Zwpz,Young Control,harm_anna,1,1,Young Control,Female,No,16,1,1,0,0,0,1,1,video2_cred_anna,cred_anna,8,2,-0.833191758,1,0,0,0
159,R_1Brsjsmziz8Zwpz,Young Control,harm_cham,1,1,Young Control,Female,No,16,1,1,0,0,0,1,1,video3_cred_cham,cred_cham,17,3,-0.516705979,1,0,0,0
160,R_1Brsjsmziz8Zwpz,Young Control,harm_fab,1,1,Young Control,Female,No,16,1,1,0,0,0,1,1,video4_cred_fab,cred_fab,21,4,-0.376045634,1,0,0,0
161,R_1Brsjsmziz8Zwpz,Young Control,harm_mae,2,2,Young Control,Female,No,16,1,1,0,0,0,1,1,video5_cred_mae,cred_mae,39,5,0.256925923,1,0,0,1
162,R_1Brsjsmziz8Zwpz,Young Control,harm_zanx,1,1,Young Control,Female,No,16,1,1,0,0,0,1,1,video6_cred_zanx,cred_zanx,28,6,-0.129890028,1,0,0,1
163,R_1CEvtAsI3XLZmMK,Young Treat,harm_aby,2,2,Young Treat,Female,No,17,0,1,0,0,0,0,2,video1_cred_aby,cred_aby,33,1,0.045935404,1,1,0,1
164,R_1CEvtAsI3XLZmMK,Young Treat,harm_anna,1,1,Young Treat,Female,No,17,0,1,0,0,0,0,2,video2_cred_anna,cred_anna,23,2,-0.305715461,1,1,0,1
165,R_1CEvtAsI3XLZmMK,Young Treat,harm_cham,2,2,Young Treat,Female,No,17,0,1,0,0,0,0,2,video3_cred_cham,cred_cham,40,3,0.292091009,1,1,0,1
166,R_1CEvtAsI3XLZmMK,Young Treat,harm_fab,2,2,Young Treat,Female,No,17,0,1,0,0,0,0,2,video4_cred_fab,cred_fab,19,4,-0.446375807,1,1,0,0
167,R_1CEvtAsI3XLZmMK,Young Treat,harm_mae,2,2,Young Treat,Female,No,17,0,1,0,0,0,0,2,video5_cred_mae,cred_mae,11,5,-0.727696498,1,1,0,0
168,R_1CEvtAsI3XLZmMK,Young Treat,harm_zanx,2,2,Young Treat,Female,No,17,0,1,0,0,0,0,2,video6_cred_zanx,cred_zanx,13,6,-0.657366325,1,1,0,0
169,R_1CHPS1Lo9JO8Z2X,Young Control,harm_aby,2,2,Young Control,Male,No,17,1,0,0,0,0,1,3,video1_cred_aby,cred_aby,60,1,0.995392738,1,1,1,1
170,R_1CHPS1Lo9JO8Z2X,Young Control,harm_anna,3,3,Young Control,Male,No,17,1,0,0,0,0,1,3,video2_cred_anna,cred_anna,66,2,1.206383257,1,1,1,1
171,R_1CHPS1Lo9JO8Z2X,Young Control,harm_cham,3,3,Young Control,Male,No,17,1,0,0,0,0,1,3,video3_cred_cham,cred_cham,68,3,1.27671343,1,1,1,1
172,R_1CHPS1Lo9JO8Z2X,Young Control,harm_fab,3,3,Young Control,Male,No,17,1,0,0,0,0,1,3,video4_cred_fab,cred_fab,62,4,1.065722911,1,1,1,1
173,R_1CHPS1Lo9JO8Z2X,Young Control,harm_mae,3,3,Young Control,Male,No,17,1,0,0,0,0,1,3,video5_cred_mae,cred_mae,52,5,0.714072047,1,1,1,1
174,R_1CHPS1Lo9JO8Z2X,Young Control,harm_zanx,2,2,Young Control,Male,No,17,1,0,0,0,0,1,3,video6_cred_zanx,cred_zanx,57,6,0.889897479,1,1,1,1
175,R_1CpoNhghLxcThuN,Young Treat,harm_aby,1,1,Young Treat,Male,No,15,0,0,1,0,0,0,2,video1_cred_aby,cred_aby,21,1,-0.376045634,1,0,0,0
176,R_1CpoNhghLxcThuN,Young Treat,harm_anna,1,1,Young Treat,Male,No,15,0,0,1,0,0,0,2,video2_cred_anna,cred_anna,1,2,-1.079347363,1,0,0,0
177,R_1CpoNhghLxcThuN,Young Treat,harm_cham,2,2,Young Treat,Male,No,15,0,0,1,0,0,0,2,video3_cred_cham,cred_cham,4,3,-0.973852103,1,0,0,0
178,R_1CpoNhghLxcThuN,Young Treat,harm_fab,1,1,Young Treat,Male,No,15,0,0,1,0,0,0,2,video4_cred_fab,cred_fab,7,4,-0.868356844,1,0,0,0
179,R_1CpoNhghLxcThuN,Young Treat,harm_mae,1,1,Young Treat,Male,No,15,0,0,1,0,0,0,2,video5_cred_mae,cred_mae,5,5,-0.938687017,1,0,0,0
180,R_1CpoNhghLxcThuN,Young Treat,harm_zanx,1,1,Young Treat,Male,No,15,0,0,1,0,0,0,2,video6_cred_zanx,cred_zanx,28,6,-0.129890028,1,0,0,1
181,R_1CwJGgpNre61qdf,Old Control,harm_aby,4,4,Old Control,Female,No,16,1,1,0,0,0,1,4,video1_cred_aby,cred_aby,39,1,0.256925923,1,0,1,1
182,R_1CwJGgpNre61qdf,Old Control,harm_anna,2,2,Old Control,Female,No,16,1,1,0,0,0,1,4,video2_cred_anna,cred_anna,54,2,0.78440222,1,0,1,1
183,R_1CwJGgpNre61qdf,Old Control,harm_cham,3,3,Old Control,Female,No,16,1,1,0,0,0,1,4,video3_cred_cham,cred_cham,44,3,0.432751355,1,0,1,1
184,R_1CwJGgpNre61qdf,Old Control,harm_fab,2,2,Old Control,Female,No,16,1,1,0,0,0,1,4,video4_cred_fab,cred_fab,44,4,0.432751355,1,0,1,1
185,R_1CwJGgpNre61qdf,Old Control,harm_mae,3,3,Old Control,Female,No,16,1,1,0,0,0,1,4,video5_cred_mae,cred_mae,56,5,0.854732392,1,0,1,1
186,R_1CwJGgpNre61qdf,Old Control,harm_zanx,2,2,Old Control,Female,No,16,1,1,0,0,0,1,4,video6_cred_zanx,cred_zanx,24,6,-0.270550374,1,0,1,1
187,R_1DTWfLvIHSzCU6Z,Young Control,harm_aby,1,1,Young Control,Female,Yes,17,0,0,0,0,1,0,2,video1_cred_aby,cred_aby,21,1,-0.376045634,1,1,0,0
188,R_1DTWfLvIHSzCU6Z,Young Control,harm_anna,1,1,Young Control,Female,Yes,17,0,0,0,0,1,0,2,video2_cred_anna,cred_anna,27,2,-0.165055115,1,1,0,1
189,R_1DTWfLvIHSzCU6Z,Young Control,harm_cham,1,1,Young Control,Female,Yes,17,0,0,0,0,1,0,2,video3_cred_cham,cred_cham,10,3,-0.762861585,1,1,0,0
190,R_1DTWfLvIHSzCU6Z,Young Control,harm_fab,1,1,Young Control,Female,Yes,17,0,0,0,0,1,0,2,video4_cred_fab,cred_fab,7,4,-0.868356844,1,1,0,0
191,R_1DTWfLvIHSzCU6Z,Young Control,harm_mae,1,1,Young Control,Female,Yes,17,0,0,0,0,1,0,2,video5_cred_mae,cred_mae,16,5,-0.551871066,1,1,0,0
192,R_1DTWfLvIHSzCU6Z,Young Control,harm_zanx,1,1,Young Control,Female,Yes,17,0,0,0,0,1,0,2,video6_cred_zanx,cred_zanx,8,6,-0.833191758,1,1,0,0
193,R_1E5IFoqowlvvdRb,Young Treat,harm_aby,2,2,Young Treat,Male,Yes,15,0,0,1,0,0,0,2,video1_cred_aby,cred_aby,88,1,1.980015159,2,1,0,1
194,R_1E5IFoqowlvvdRb,Young Treat,harm_anna,2,2,Young Treat,Male,Yes,15,0,0,1,0,0,0,2,video2_cred_anna,cred_anna,89,2,2.015180246,2,1,0,1
195,R_1E5IFoqowlvvdRb,Young Treat,harm_cham,2,2,Young Treat,Male,Yes,15,0,0,1,0,0,0,2,video3_cred_cham,cred_cham,85,3,1.8745199,2,1,0,1
196,R_1E5IFoqowlvvdRb,Young Treat,harm_fab,2,2,Young Treat,Male,Yes,15,0,0,1,0,0,0,2,video4_cred_fab,cred_fab,87,4,1.944850073,2,1,0,1
197,R_1E5IFoqowlvvdRb,Young Treat,harm_mae,2,2,Young Treat,Male,Yes,15,0,0,1,0,0,0,2,video5_cred_mae,cred_mae,89,5,2.015180246,2,1,0,1
198,R_1E5IFoqowlvvdRb,Young Treat,harm_zanx,2,2,Young Treat,Male,Yes,15,0,0,1,0,0,0,2,video6_cred_zanx,cred_zanx,88,6,1.980015159,2,1,0,1
199,R_1EGCG2LTrDW0QbJ,Old Control,harm_aby,2,2,Old Control,Female,No,17,0,1,0,0,0,1,2,video1_cred_aby,cred_aby,87,1,1.944850073,1,0,0,1
200,R_1EGCG2LTrDW0QbJ,Old Control,harm_anna,2,2,Old Control,Female,No,17,0,1,0,0,0,1,2,video2_cred_anna,cred_anna,0,2,-1.114512449,1,0,0,0
201,R_1EGCG2LTrDW0QbJ,Old Control,harm_cham,2,2,Old Control,Female,No,17,0,1,0,0,0,1,2,video3_cred_cham,cred_cham,99,3,2.36683111,1,0,0,1
202,R_1EGCG2LTrDW0QbJ,Old Control,harm_fab,1,1,Old Control,Female,No,17,0,1,0,0,0,1,2,video4_cred_fab,cred_fab,100,4,2.401996197,1,0,0,1
203,R_1EGCG2LTrDW0QbJ,Old Control,harm_mae,2,2,Old Control,Female,No,17,0,1,0,0,0,1,2,video5_cred_mae,cred_mae,0,5,-1.114512449,1,0,0,0
204,R_1EGCG2LTrDW0QbJ,Old Control,harm_zanx,2,2,Old Control,Female,No,17,0,1,0,0,0,1,2,video6_cred_zanx,cred_zanx,85.5,6,1.892102443,1,0,0,1
205,R_1ER66QJnIj9Lyrj,Young Control,harm_aby,1,1,Young Control,Female,No,17,0,0,1,0,0,1,1,video1_cred_aby,cred_aby,NA,1,NA,1,0,0,NA
206,R_1ER66QJnIj9Lyrj,Young Control,harm_anna,1,1,Young Control,Female,No,17,0,0,1,0,0,1,1,video2_cred_anna,cred_anna,NA,2,NA,1,0,0,NA
207,R_1ER66QJnIj9Lyrj,Young Control,harm_cham,1,1,Young Control,Female,No,17,0,0,1,0,0,1,1,video3_cred_cham,cred_cham,43,3,0.397586269,1,0,0,1
208,R_1ER66QJnIj9Lyrj,Young Control,harm_fab,1,1,Young Control,Female,No,17,0,0,1,0,0,1,1,video4_cred_fab,cred_fab,NA,4,NA,1,0,0,NA
209,R_1ER66QJnIj9Lyrj,Young Control,harm_mae,1,1,Young Control,Female,No,17,0,0,1,0,0,1,1,video5_cred_mae,cred_mae,34,5,0.08110049,1,0,0,1
210,R_1ER66QJnIj9Lyrj,Young Control,harm_zanx,1,1,Young Control,Female,No,17,0,0,1,0,0,1,1,video6_cred_zanx,cred_zanx,100,6,2.401996197,1,0,0,1
211,R_1FIiCpmp2oCnAT4,Old Control,harm_aby,3,3,Old Control,Male,No,17,1,0,0,0,0,0,3,video1_cred_aby,cred_aby,47,1,0.538246614,3,1,1,1
212,R_1FIiCpmp2oCnAT4,Old Control,harm_anna,1,1,Old Control,Male,No,17,1,0,0,0,0,0,3,video2_cred_anna,cred_anna,32,2,0.010770317,3,1,1,1
213,R_1FIiCpmp2oCnAT4,Old Control,harm_cham,1,1,Old Control,Male,No,17,1,0,0,0,0,0,3,video3_cred_cham,cred_cham,66,3,1.206383257,3,1,1,1
214,R_1FIiCpmp2oCnAT4,Old Control,harm_fab,4,4,Old Control,Male,No,17,1,0,0,0,0,0,3,video4_cred_fab,cred_fab,61,4,1.030557825,3,1,1,1
215,R_1FIiCpmp2oCnAT4,Old Control,harm_mae,1,1,Old Control,Male,No,17,1,0,0,0,0,0,3,video5_cred_mae,cred_mae,65,5,1.171218171,3,1,1,1
216,R_1FIiCpmp2oCnAT4,Old Control,harm_zanx,2,2,Old Control,Male,No,17,1,0,0,0,0,0,3,video6_cred_zanx,cred_zanx,50,6,0.643741874,3,1,1,1
217,R_1Fg9cyL2Tf4Lu1P,Old Treat,harm_aby,3,3,Old Treat,Female,Yes,17,1,0,0,0,0,1,3,video1_cred_aby,cred_aby,80,1,1.698694468,1,1,1,1
218,R_1Fg9cyL2Tf4Lu1P,Old Treat,harm_anna,3,3,Old Treat,Female,Yes,17,1,0,0,0,0,1,3,video2_cred_anna,cred_anna,53,2,0.749237133,1,1,1,1
219,R_1Fg9cyL2Tf4Lu1P,Old Treat,harm_cham,3,3,Old Treat,Female,Yes,17,1,0,0,0,0,1,3,video3_cred_cham,cred_cham,80,3,1.698694468,1,1,1,1
220,R_1Fg9cyL2Tf4Lu1P,Old Treat,harm_fab,3,3,Old Treat,Female,Yes,17,1,0,0,0,0,1,3,video4_cred_fab,cred_fab,51,4,0.67890696,1,1,1,1
221,R_1Fg9cyL2Tf4Lu1P,Old Treat,harm_mae,3,3,Old Treat,Female,Yes,17,1,0,0,0,0,1,3,video5_cred_mae,cred_mae,50,5,0.643741874,1,1,1,1
222,R_1Fg9cyL2Tf4Lu1P,Old Treat,harm_zanx,3,3,Old Treat,Female,Yes,17,1,0,0,0,0,1,3,video6_cred_zanx,cred_zanx,50,6,0.643741874,1,1,1,1
223,R_1H6MUIr2UGjsgQq,Young Control,harm_aby,1,1,Young Control,Female,No,14,1,0,0,0,0,0,1,video1_cred_aby,cred_aby,30,1,-0.059559855,1,0,0,1
224,R_1H6MUIr2UGjsgQq,Young Control,harm_anna,1,1,Young Control,Female,No,14,1,0,0,0,0,0,1,video2_cred_anna,cred_anna,40,2,0.292091009,1,0,0,1
225,R_1H6MUIr2UGjsgQq,Young Control,harm_cham,1,1,Young Control,Female,No,14,1,0,0,0,0,0,1,video3_cred_cham,cred_cham,40,3,0.292091009,1,0,0,1
226,R_1H6MUIr2UGjsgQq,Young Control,harm_fab,1,1,Young Control,Female,No,14,1,0,0,0,0,0,1,video4_cred_fab,cred_fab,45,4,0.467916441,1,0,0,1
227,R_1H6MUIr2UGjsgQq,Young Control,harm_mae,1,1,Young Control,Female,No,14,1,0,0,0,0,0,1,video5_cred_mae,cred_mae,45,5,0.467916441,1,0,0,1
228,R_1H6MUIr2UGjsgQq,Young Control,harm_zanx,1,1,Young Control,Female,No,14,1,0,0,0,0,0,1,video6_cred_zanx,cred_zanx,35,6,0.116265577,1,0,0,1
229,R_1HGKnEuK8zjJ3Hs,Old Control,harm_aby,1,1,Old Control,Female,Yes,14,0,0,0,0,1,0,1,video1_cred_aby,cred_aby,0,1,-1.114512449,1,0,0,0
230,R_1HGKnEuK8zjJ3Hs,Old Control,harm_anna,4,4,Old Control,Female,Yes,14,0,0,0,0,1,0,1,video2_cred_anna,cred_anna,0,2,-1.114512449,1,0,0,0
231,R_1HGKnEuK8zjJ3Hs,Old Control,harm_cham,1,1,Old Control,Female,Yes,14,0,0,0,0,1,0,1,video3_cred_cham,cred_cham,43,3,0.397586269,1,0,0,1
232,R_1HGKnEuK8zjJ3Hs,Old Control,harm_fab,5,5,Old Control,Female,Yes,14,0,0,0,0,1,0,1,video4_cred_fab,cred_fab,0,4,-1.114512449,1,0,0,0
233,R_1HGKnEuK8zjJ3Hs,Old Control,harm_mae,4,4,Old Control,Female,Yes,14,0,0,0,0,1,0,1,video5_cred_mae,cred_mae,0,5,-1.114512449,1,0,0,0
234,R_1HGKnEuK8zjJ3Hs,Old Control,harm_zanx,1,1,Old Control,Female,Yes,14,0,0,0,0,1,0,1,video6_cred_zanx,cred_zanx,13,6,-0.657366325,1,0,0,0
235,R_1HQFa3ULsvaRXJD,Young Treat,harm_aby,1,1,Young Treat,Male,No,14,1,0,0,0,0,0,1,video1_cred_aby,cred_aby,6,1,-0.903521931,3,0,0,0
236,R_1HQFa3ULsvaRXJD,Young Treat,harm_anna,1,1,Young Treat,Male,No,14,1,0,0,0,0,0,1,video2_cred_anna,cred_anna,0,2,-1.114512449,3,0,0,0
237,R_1HQFa3ULsvaRXJD,Young Treat,harm_cham,1,1,Young Treat,Male,No,14,1,0,0,0,0,0,1,video3_cred_cham,cred_cham,8,3,-0.833191758,3,0,0,0
238,R_1HQFa3ULsvaRXJD,Young Treat,harm_fab,5,5,Young Treat,Male,No,14,1,0,0,0,0,0,1,video4_cred_fab,cred_fab,4,4,-0.973852103,3,0,0,0
239,R_1HQFa3ULsvaRXJD,Young Treat,harm_mae,1,1,Young Treat,Male,No,14,1,0,0,0,0,0,1,video5_cred_mae,cred_mae,6,5,-0.903521931,3,0,0,0
240,R_1HQFa3ULsvaRXJD,Young Treat,harm_zanx,1,1,Young Treat,Male,No,14,1,0,0,0,0,0,1,video6_cred_zanx,cred_zanx,0,6,-1.114512449,3,0,0,0
241,R_1HbJqx6QoVzKrMZ,Old Control,harm_aby,3,3,Old Control,Male,No,17,1,0,0,0,0,1,2,video1_cred_aby,cred_aby,75,1,1.522869035,1,1,0,1
242,R_1HbJqx6QoVzKrMZ,Old Control,harm_anna,3,3,Old Control,Male,No,17,1,0,0,0,0,1,2,video2_cred_anna,cred_anna,84,2,1.839354813,1,1,0,1
243,R_1HbJqx6QoVzKrMZ,Old Control,harm_cham,3,3,Old Control,Male,No,17,1,0,0,0,0,1,2,video3_cred_cham,cred_cham,77,3,1.593199208,1,1,0,1
244,R_1HbJqx6QoVzKrMZ,Old Control,harm_fab,2,2,Old Control,Male,No,17,1,0,0,0,0,1,2,video4_cred_fab,cred_fab,75,4,1.522869035,1,1,0,1
245,R_1HbJqx6QoVzKrMZ,Old Control,harm_mae,3,3,Old Control,Male,No,17,1,0,0,0,0,1,2,video5_cred_mae,cred_mae,76,5,1.558034122,1,1,0,1
246,R_1HbJqx6QoVzKrMZ,Old Control,harm_zanx,2,2,Old Control,Male,No,17,1,0,0,0,0,1,2,video6_cred_zanx,cred_zanx,73,6,1.452538862,1,1,0,1
247,R_1HvOtv4CYbkiAPH,Old Control,harm_aby,1,1,Old Control,Female,No,17,1,0,0,0,0,0,1,video1_cred_aby,cred_aby,1,1,-1.079347363,1,0,0,0
248,R_1HvOtv4CYbkiAPH,Old Control,harm_anna,1,1,Old Control,Female,No,17,1,0,0,0,0,0,1,video2_cred_anna,cred_anna,1,2,-1.079347363,1,0,0,0
249,R_1HvOtv4CYbkiAPH,Old Control,harm_cham,1,1,Old Control,Female,No,17,1,0,0,0,0,0,1,video3_cred_cham,cred_cham,0,3,-1.114512449,1,0,0,0
250,R_1HvOtv4CYbkiAPH,Old Control,harm_fab,1,1,Old Control,Female,No,17,1,0,0,0,0,0,1,video4_cred_fab,cred_fab,1,4,-1.079347363,1,0,0,0
251,R_1HvOtv4CYbkiAPH,Old Control,harm_mae,1,1,Old Control,Female,No,17,1,0,0,0,0,0,1,video5_cred_mae,cred_mae,1,5,-1.079347363,1,0,0,0
252,R_1HvOtv4CYbkiAPH,Old Control,harm_zanx,1,1,Old Control,Female,No,17,1,0,0,0,0,0,1,video6_cred_zanx,cred_zanx,1,6,-1.079347363,1,0,0,0
253,R_1IAxvxTTB2gCgRE,Old Control,harm_aby,2,2,Old Control,Female,Yes,14,0,0,0,0,0,0,2,video1_cred_aby,cred_aby,44,1,0.432751355,1,0,0,1
254,R_1IAxvxTTB2gCgRE,Old Control,harm_anna,2,2,Old Control,Female,Yes,14,0,0,0,0,0,0,2,video2_cred_anna,cred_anna,31,2,-0.024394769,1,0,0,1
255,R_1IAxvxTTB2gCgRE,Old Control,harm_cham,2,2,Old Control,Female,Yes,14,0,0,0,0,0,0,2,video3_cred_cham,cred_cham,13,3,-0.657366325,1,0,0,0
256,R_1IAxvxTTB2gCgRE,Old Control,harm_fab,2,2,Old Control,Female,Yes,14,0,0,0,0,0,0,2,video4_cred_fab,cred_fab,6,4,-0.903521931,1,0,0,0
257,R_1IAxvxTTB2gCgRE,Old Control,harm_mae,2,2,Old Control,Female,Yes,14,0,0,0,0,0,0,2,video5_cred_mae,cred_mae,10,5,-0.762861585,1,0,0,0
258,R_1IAxvxTTB2gCgRE,Old Control,harm_zanx,2,2,Old Control,Female,Yes,14,0,0,0,0,0,0,2,video6_cred_zanx,cred_zanx,4,6,-0.973852103,1,0,0,0
259,R_1JBl3JT29Mkiiul,Old Control,harm_aby,2,2,Old Control,Male,Yes,17,0,0,0,0,0,0,1,video1_cred_aby,cred_aby,4,1,-0.973852103,2,0,0,0
260,R_1JBl3JT29Mkiiul,Old Control,harm_anna,2,2,Old Control,Male,Yes,17,0,0,0,0,0,0,1,video2_cred_anna,cred_anna,10,2,-0.762861585,2,0,0,0
261,R_1JBl3JT29Mkiiul,Old Control,harm_cham,1,1,Old Control,Male,Yes,17,0,0,0,0,0,0,1,video3_cred_cham,cred_cham,3,3,-1.00901719,2,0,0,0
262,R_1JBl3JT29Mkiiul,Old Control,harm_fab,5,5,Old Control,Male,Yes,17,0,0,0,0,0,0,1,video4_cred_fab,cred_fab,1,4,-1.079347363,2,0,0,0
263,R_1JBl3JT29Mkiiul,Old Control,harm_mae,2,2,Old Control,Male,Yes,17,0,0,0,0,0,0,1,video5_cred_mae,cred_mae,8,5,-0.833191758,2,0,0,0
264,R_1JBl3JT29Mkiiul,Old Control,harm_zanx,1,1,Old Control,Male,Yes,17,0,0,0,0,0,0,1,video6_cred_zanx,cred_zanx,3,6,-1.00901719,2,0,0,0
265,R_1JpXrQbOJ1wKDeo,Old Control,harm_aby,1,1,Old Control,Female,Yes,16,0,0,0,0,1,1,2,video1_cred_aby,cred_aby,18,1,-0.481540893,3,0,0,0
266,R_1JpXrQbOJ1wKDeo,Old Control,harm_anna,1,1,Old Control,Female,Yes,16,0,0,0,0,1,1,2,video2_cred_anna,cred_anna,32,2,0.010770317,3,0,0,1
267,R_1JpXrQbOJ1wKDeo,Old Control,harm_cham,1,1,Old Control,Female,Yes,16,0,0,0,0,1,1,2,video3_cred_cham,cred_cham,18,3,-0.481540893,3,0,0,0
268,R_1JpXrQbOJ1wKDeo,Old Control,harm_fab,1,1,Old Control,Female,Yes,16,0,0,0,0,1,1,2,video4_cred_fab,cred_fab,21,4,-0.376045634,3,0,0,0
269,R_1JpXrQbOJ1wKDeo,Old Control,harm_mae,1,1,Old Control,Female,Yes,16,0,0,0,0,1,1,2,video5_cred_mae,cred_mae,36,5,0.151430663,3,0,0,1
270,R_1JpXrQbOJ1wKDeo,Old Control,harm_zanx,1,1,Old Control,Female,Yes,16,0,0,0,0,1,1,2,video6_cred_zanx,cred_zanx,34,6,0.08110049,3,0,0,1
271,R_1JsGkUNvRq6lRHr,Young Control,harm_aby,1,1,Young Control,Female,Yes,15,0,0,0,1,0,0,1,video1_cred_aby,cred_aby,0,1,-1.114512449,2,0,0,0
272,R_1JsGkUNvRq6lRHr,Young Control,harm_anna,5,5,Young Control,Female,Yes,15,0,0,0,1,0,0,1,video2_cred_anna,cred_anna,0,2,-1.114512449,2,0,0,0
273,R_1JsGkUNvRq6lRHr,Young Control,harm_cham,5,5,Young Control,Female,Yes,15,0,0,0,1,0,0,1,video3_cred_cham,cred_cham,0,3,-1.114512449,2,0,0,0
274,R_1JsGkUNvRq6lRHr,Young Control,harm_fab,5,5,Young Control,Female,Yes,15,0,0,0,1,0,0,1,video4_cred_fab,cred_fab,0,4,-1.114512449,2,0,0,0
275,R_1JsGkUNvRq6lRHr,Young Control,harm_mae,5,5,Young Control,Female,Yes,15,0,0,0,1,0,0,1,video5_cred_mae,cred_mae,0,5,-1.114512449,2,0,0,0
276,R_1JsGkUNvRq6lRHr,Young Control,harm_zanx,5,5,Young Control,Female,Yes,15,0,0,0,1,0,0,1,video6_cred_zanx,cred_zanx,0,6,-1.114512449,2,0,0,0
277,R_1KQXwlPtRSMNEHf,Old Control,harm_aby,1,1,Old Control,Male,Yes,17,1,0,0,0,0,1,1,video1_cred_aby,cred_aby,59,1,0.960227652,1,0,0,1
278,R_1KQXwlPtRSMNEHf,Old Control,harm_anna,1,1,Old Control,Male,Yes,17,1,0,0,0,0,1,1,video2_cred_anna,cred_anna,33,2,0.045935404,1,0,0,1
279,R_1KQXwlPtRSMNEHf,Old Control,harm_cham,1,1,Old Control,Male,Yes,17,1,0,0,0,0,1,1,video3_cred_cham,cred_cham,50,3,0.643741874,1,0,0,1
280,R_1KQXwlPtRSMNEHf,Old Control,harm_fab,1,1,Old Control,Male,Yes,17,1,0,0,0,0,1,1,video4_cred_fab,cred_fab,0,4,-1.114512449,1,0,0,0
281,R_1KQXwlPtRSMNEHf,Old Control,harm_mae,1,1,Old Control,Male,Yes,17,1,0,0,0,0,1,1,video5_cred_mae,cred_mae,0,5,-1.114512449,1,0,0,0
282,R_1KQXwlPtRSMNEHf,Old Control,harm_zanx,1,1,Old Control,Male,Yes,17,1,0,0,0,0,1,1,video6_cred_zanx,cred_zanx,0,6,-1.114512449,1,0,0,0
